,portfolio_equity
2023-06-12 08:00:00+00:00,10100.830219486554
2023-06-12 09:00:00+00:00,10097.009580065078
2023-06-12 10:00:00+00:00,10095.758907429868
2023-06-12 11:00:00+00:00,10095.758907429868
2023-06-12 12:00:00+00:00,10095.758907429868
2023-06-12 13:00:00+00:00,10095.26055874755
2023-06-12 14:00:00+00:00,10095.26055874755
2023-06-12 15:00:00+00:00,10095.26055874755
2023-06-12 16:00:00+00:00,10095.26055874755
2023-06-12 17:00:00+00:00,10095.26055874755
2023-06-12 18:00:00+00:00,10095.26055874755
2023-06-12 19:00:00+00:00,10095.26055874755
2023-06-12 20:00:00+00:00,10095.26055874755
2023-06-12 21:00:00+00:00,10095.26055874755
2023-06-12 22:00:00+00:00,10095.26055874755
2023-06-12 23:00:00+00:00,10095.26055874755
2023-06-13 00:00:00+00:00,10095.26055874755
2023-06-13 01:00:00+00:00,10095.26055874755
2023-06-13 02:00:00+00:00,10095.26055874755
2023-06-13 03:00:00+00:00,10095.26055874755
2023-06-13 04:00:00+00:00,10095.652957139871
2023-06-13 05:00:00+00:00,10095.652957139871
2023-06-13 06:00:00+00:00,10095.652957139871
2023-06-13 07:00:00+00:00,10095.652957139871
2023-06-13 08:00:00+00:00,10095.652957139871
2023-06-13 09:00:00+00:00,10094.369596635577
2023-06-13 10:00:00+00:00,10094.369596635577
2023-06-13 11:00:00+00:00,10094.972707169125
2023-06-13 12:00:00+00:00,10094.972707169125
2023-06-13 13:00:00+00:00,10095.931223764874
2023-06-13 14:00:00+00:00,10095.931223764874
2023-06-13 15:00:00+00:00,10095.931223764874
2023-06-13 16:00:00+00:00,10094.650497428967
2023-06-13 17:00:00+00:00,10094.650497428967
2023-06-13 18:00:00+00:00,10092.140379106413
2023-06-13 19:00:00+00:00,10092.140379106413
2023-06-13 20:00:00+00:00,10092.140379106413
2023-06-13 21:00:00+00:00,10092.140379106413
2023-06-13 22:00:00+00:00,10092.140379106413
2023-06-13 23:00:00+00:00,10092.140379106413
2023-06-14 00:00:00+00:00,10090.901699008593
2023-06-14 01:00:00+00:00,10090.901699008593
2023-06-14 02:00:00+00:00,10090.901699008593
2023-06-14 03:00:00+00:00,10090.901699008593
2023-06-14 04:00:00+00:00,10089.93666405774
2023-06-14 05:00:00+00:00,10089.93666405774
2023-06-14 06:00:00+00:00,10089.93666405774
2023-06-14 07:00:00+00:00,10089.93666405774
2023-06-14 08:00:00+00:00,10089.93666405774
2023-06-14 09:00:00+00:00,10089.93666405774
2023-06-14 10:00:00+00:00,10090.225299407224
2023-06-14 11:00:00+00:00,10090.225299407224
2023-06-14 12:00:00+00:00,10090.225299407224
2023-06-14 13:00:00+00:00,10089.698396274702
2023-06-14 14:00:00+00:00,10089.698396274702
2023-06-14 15:00:00+00:00,10089.698396274702
2023-06-14 16:00:00+00:00,10089.698396274702
2023-06-14 17:00:00+00:00,10089.698396274702
2023-06-14 18:00:00+00:00,10089.698396274702
2023-06-14 19:00:00+00:00,10091.042648692366
2023-06-14 20:00:00+00:00,10095.042823789108
2023-06-14 21:00:00+00:00,10095.042823789108
2023-06-14 22:00:00+00:00,10095.042823789108
2023-06-14 23:00:00+00:00,10093.787133190275
2023-06-15 00:00:00+00:00,10087.518109331073
2023-06-15 01:00:00+00:00,10087.518109331073
2023-06-15 02:00:00+00:00,10086.275222516555
2023-06-15 03:00:00+00:00,10086.275222516555
2023-06-15 04:00:00+00:00,10087.304153905507
2023-06-15 05:00:00+00:00,10087.304153905507
2023-06-15 06:00:00+00:00,10087.304153905507
2023-06-15 07:00:00+00:00,10087.304153905507
2023-06-15 08:00:00+00:00,10087.304153905507
2023-06-15 09:00:00+00:00,10087.304153905507
2023-06-15 10:00:00+00:00,10087.304153905507
2023-06-15 11:00:00+00:00,10087.304153905507
2023-06-15 12:00:00+00:00,10090.648629498104
2023-06-15 13:00:00+00:00,10089.401415404682
2023-06-15 14:00:00+00:00,10089.401415404682
2023-06-15 15:00:00+00:00,10089.584651107663
2023-06-15 16:00:00+00:00,10089.584651107663
2023-06-15 17:00:00+00:00,10089.584651107663
2023-06-15 18:00:00+00:00,10088.333131922993
2023-06-15 19:00:00+00:00,10088.333131922993
2023-06-15 20:00:00+00:00,10087.071204259457
2023-06-15 21:00:00+00:00,10085.828621344719
2023-06-15 22:00:00+00:00,10085.828621344719
2023-06-15 23:00:00+00:00,10085.828621344719
2023-06-16 00:00:00+00:00,10088.016983673571
2023-06-16 01:00:00+00:00,10088.016983673571
2023-06-16 02:00:00+00:00,10088.016983673571
2023-06-16 03:00:00+00:00,10088.016983673571
2023-06-16 04:00:00+00:00,10088.016983673571
2023-06-16 05:00:00+00:00,10088.016983673571
2023-06-16 06:00:00+00:00,10088.016983673571
2023-06-16 07:00:00+00:00,10088.016983673571
2023-06-16 08:00:00+00:00,10088.016983673571
2023-06-16 09:00:00+00:00,10088.016983673571
2023-06-16 10:00:00+00:00,10088.016983673571
2023-06-16 11:00:00+00:00,10089.5537335311
2023-06-16 12:00:00+00:00,10088.306053798306
2023-06-16 13:00:00+00:00,10087.57841590764
2023-06-16 14:00:00+00:00,10087.57841590764
2023-06-16 15:00:00+00:00,10087.57841590764
2023-06-16 16:00:00+00:00,10087.57841590764
2023-06-16 17:00:00+00:00,10087.57841590764
2023-06-16 18:00:00+00:00,10087.57841590764
2023-06-16 19:00:00+00:00,10087.57841590764
2023-06-16 20:00:00+00:00,10087.57841590764
2023-06-16 21:00:00+00:00,10087.57841590764
2023-06-16 22:00:00+00:00,10087.57841590764
2023-06-16 23:00:00+00:00,10087.57841590764
2023-06-17 00:00:00+00:00,10087.57841590764
2023-06-17 01:00:00+00:00,10087.57841590764
2023-06-17 02:00:00+00:00,10087.57841590764
2023-06-17 03:00:00+00:00,10087.57841590764
2023-06-17 04:00:00+00:00,10087.57841590764
2023-06-17 05:00:00+00:00,10085.0617538857
2023-06-17 06:00:00+00:00,10085.0617538857
2023-06-17 07:00:00+00:00,10085.0617538857
2023-06-17 08:00:00+00:00,10085.0617538857
2023-06-17 09:00:00+00:00,10085.0617538857
2023-06-17 10:00:00+00:00,10085.0617538857
2023-06-17 11:00:00+00:00,10085.0617538857
2023-06-17 12:00:00+00:00,10085.0617538857
2023-06-17 13:00:00+00:00,10085.0617538857
2023-06-17 14:00:00+00:00,10085.0617538857
2023-06-17 15:00:00+00:00,10085.0617538857
2023-06-17 16:00:00+00:00,10085.0617538857
2023-06-17 17:00:00+00:00,10084.871420465071
2023-06-17 18:00:00+00:00,10084.871420465071
2023-06-17 19:00:00+00:00,10085.321951250427
2023-06-17 20:00:00+00:00,10085.741156138127
2023-06-17 21:00:00+00:00,10085.754705990941
2023-06-17 22:00:00+00:00,10085.754705990941
2023-06-17 23:00:00+00:00,10085.754705990941
2023-06-18 00:00:00+00:00,10085.754705990941
2023-06-18 01:00:00+00:00,10085.754705990941
2023-06-18 02:00:00+00:00,10085.754705990941
2023-06-18 03:00:00+00:00,10085.754705990941
2023-06-18 04:00:00+00:00,10085.754705990941
2023-06-18 05:00:00+00:00,10085.754705990941
2023-06-18 06:00:00+00:00,10085.754705990941
2023-06-18 07:00:00+00:00,10085.754705990941
2023-06-18 08:00:00+00:00,10085.754705990941
2023-06-18 09:00:00+00:00,10085.754705990941
2023-06-18 10:00:00+00:00,10085.754705990941
2023-06-18 11:00:00+00:00,10085.121593950353
2023-06-18 12:00:00+00:00,10085.121593950353
2023-06-18 13:00:00+00:00,10085.121593950353
2023-06-18 14:00:00+00:00,10085.121593950353
2023-06-18 15:00:00+00:00,10085.121593950353
2023-06-18 16:00:00+00:00,10085.121593950353
2023-06-18 17:00:00+00:00,10085.121593950353
2023-06-18 18:00:00+00:00,10085.507336869177
2023-06-18 19:00:00+00:00,10085.507336869177
2023-06-18 20:00:00+00:00,10085.507336869177
2023-06-18 21:00:00+00:00,10085.507336869177
2023-06-18 22:00:00+00:00,10085.507336869177
2023-06-18 23:00:00+00:00,10085.507336869177
2023-06-19 00:00:00+00:00,10085.507336869177
2023-06-19 01:00:00+00:00,10085.507336869177
2023-06-19 02:00:00+00:00,10085.507336869177
2023-06-19 03:00:00+00:00,10085.507336869177
2023-06-19 04:00:00+00:00,10085.507336869177
2023-06-19 05:00:00+00:00,10085.507336869177
2023-06-19 06:00:00+00:00,10085.507336869177
2023-06-19 07:00:00+00:00,10085.507336869177
2023-06-19 08:00:00+00:00,10085.507336869177
2023-06-19 09:00:00+00:00,10085.507336869177
2023-06-19 10:00:00+00:00,10085.507336869177
2023-06-19 11:00:00+00:00,10085.507336869177
2023-06-19 12:00:00+00:00,10084.247501836955
2023-06-19 13:00:00+00:00,10084.247501836955
2023-06-19 14:00:00+00:00,10084.247501836955
2023-06-19 15:00:00+00:00,10084.247501836955
2023-06-19 16:00:00+00:00,10084.247501836955
2023-06-19 17:00:00+00:00,10084.247501836955
2023-06-19 18:00:00+00:00,10084.247501836955
2023-06-19 19:00:00+00:00,10084.333900886877
2023-06-19 20:00:00+00:00,10084.333900886877
2023-06-19 21:00:00+00:00,10084.333900886877
2023-06-19 22:00:00+00:00,10084.333900886877
2023-06-19 23:00:00+00:00,10084.333900886877
2023-06-20 00:00:00+00:00,10084.333900886877
2023-06-20 01:00:00+00:00,10084.333900886877
2023-06-20 02:00:00+00:00,10084.333900886877
2023-06-20 03:00:00+00:00,10084.500783801415
2023-06-20 04:00:00+00:00,10084.500783801415
2023-06-20 05:00:00+00:00,10084.500783801415
2023-06-20 06:00:00+00:00,10084.500783801415
2023-06-20 07:00:00+00:00,10084.500783801415
2023-06-20 08:00:00+00:00,10084.500783801415
2023-06-20 09:00:00+00:00,10084.500783801415
2023-06-20 10:00:00+00:00,10084.500783801415
2023-06-20 11:00:00+00:00,10084.500783801415
2023-06-20 12:00:00+00:00,10084.611943889444
2023-06-20 13:00:00+00:00,10084.611943889444
2023-06-20 14:00:00+00:00,10085.19393449955
2023-06-20 15:00:00+00:00,10085.19393449955
2023-06-20 16:00:00+00:00,10085.19393449955
2023-06-20 17:00:00+00:00,10082.695513019395
2023-06-20 18:00:00+00:00,10078.930004708842
2023-06-20 19:00:00+00:00,10078.930004708842
2023-06-20 20:00:00+00:00,10078.930004708842
2023-06-20 21:00:00+00:00,10078.930004708842
2023-06-20 22:00:00+00:00,10078.930004708842
2023-06-20 23:00:00+00:00,10078.930004708842
2023-06-21 00:00:00+00:00,10076.447444528372
2023-06-21 01:00:00+00:00,10076.447444528372
2023-06-21 02:00:00+00:00,10076.447444528372
2023-06-21 03:00:00+00:00,10076.447444528372
2023-06-21 04:00:00+00:00,10076.447444528372
2023-06-21 05:00:00+00:00,10076.447444528372
2023-06-21 06:00:00+00:00,10076.447444528372
2023-06-21 07:00:00+00:00,10076.447444528372
2023-06-21 08:00:00+00:00,10076.447444528372
2023-06-21 09:00:00+00:00,10076.447444528372
2023-06-21 10:00:00+00:00,10076.639461033736
2023-06-21 11:00:00+00:00,10076.639461033736
2023-06-21 12:00:00+00:00,10077.40432817777
2023-06-21 13:00:00+00:00,10076.185306438636
2023-06-21 14:00:00+00:00,10076.185306438636
2023-06-21 15:00:00+00:00,10074.896871136614
2023-06-21 16:00:00+00:00,10067.476504645525
2023-06-21 17:00:00+00:00,10067.476504645525
2023-06-21 18:00:00+00:00,10066.236208324328
2023-06-21 19:00:00+00:00,10066.236208324328
2023-06-21 20:00:00+00:00,10066.236208324328
2023-06-21 21:00:00+00:00,10066.236208324328
2023-06-21 22:00:00+00:00,10066.236208324328
2023-06-21 23:00:00+00:00,10066.236208324328
2023-06-22 00:00:00+00:00,10066.236208324328
2023-06-22 01:00:00+00:00,10066.236208324328
2023-06-22 02:00:00+00:00,10066.236208324328
2023-06-22 03:00:00+00:00,10066.236208324328
2023-06-22 04:00:00+00:00,10066.236208324328
2023-06-22 05:00:00+00:00,10066.236208324328
2023-06-22 06:00:00+00:00,10066.236208324328
2023-06-22 07:00:00+00:00,10066.236208324328
2023-06-22 08:00:00+00:00,10064.994970546173
2023-06-22 09:00:00+00:00,10064.994970546173
2023-06-22 10:00:00+00:00,10064.994970546173
2023-06-22 11:00:00+00:00,10066.864289355375
2023-06-22 12:00:00+00:00,10066.864289355375
2023-06-22 13:00:00+00:00,10066.450612761904
2023-06-22 14:00:00+00:00,10066.450612761904
2023-06-22 15:00:00+00:00,10066.450612761904
2023-06-22 16:00:00+00:00,10066.450612761904
2023-06-22 17:00:00+00:00,10066.450612761904
2023-06-22 18:00:00+00:00,10066.450612761904
2023-06-22 19:00:00+00:00,10066.450612761904
2023-06-22 20:00:00+00:00,10066.450612761904
2023-06-22 21:00:00+00:00,10066.450612761904
2023-06-22 22:00:00+00:00,10066.450612761904
2023-06-22 23:00:00+00:00,10066.450612761904
2023-06-23 00:00:00+00:00,10065.169402360836
2023-06-23 01:00:00+00:00,10065.169402360836
2023-06-23 02:00:00+00:00,10065.169402360836
2023-06-23 03:00:00+00:00,10065.169402360836
2023-06-23 04:00:00+00:00,10065.169402360836
2023-06-23 05:00:00+00:00,10063.952132622626
2023-06-23 06:00:00+00:00,10063.349129175782
2023-06-23 07:00:00+00:00,10063.916248507512
2023-06-23 08:00:00+00:00,10063.916248507512
2023-06-23 09:00:00+00:00,10063.916248507512
2023-06-23 10:00:00+00:00,10063.916248507512
2023-06-23 11:00:00+00:00,10063.916248507512
2023-06-23 12:00:00+00:00,10063.916248507512
2023-06-23 13:00:00+00:00,10064.339034661074
2023-06-23 14:00:00+00:00,10064.339034661074
2023-06-23 15:00:00+00:00,10061.848212662899
2023-06-23 16:00:00+00:00,10060.613935125582
2023-06-23 17:00:00+00:00,10060.613935125582
2023-06-23 18:00:00+00:00,10060.613935125582
2023-06-23 19:00:00+00:00,10060.613935125582
2023-06-23 20:00:00+00:00,10059.350112316743
2023-06-23 21:00:00+00:00,10059.350112316743
2023-06-23 22:00:00+00:00,10059.350112316743
2023-06-23 23:00:00+00:00,10059.350112316743
2023-06-24 00:00:00+00:00,10058.811626719124
2023-06-24 01:00:00+00:00,10058.811626719124
2023-06-24 02:00:00+00:00,10056.344446898533
2023-06-24 03:00:00+00:00,10056.344446898533
2023-06-24 04:00:00+00:00,10056.344446898533
2023-06-24 05:00:00+00:00,10056.344446898533
2023-06-24 06:00:00+00:00,10056.296704512984
2023-06-24 07:00:00+00:00,10056.799445726452
2023-06-24 08:00:00+00:00,10056.799445726452
2023-06-24 09:00:00+00:00,10056.799445726452
2023-06-24 10:00:00+00:00,10056.799445726452
2023-06-24 11:00:00+00:00,10056.799445726452
2023-06-24 12:00:00+00:00,10056.799445726452
2023-06-24 13:00:00+00:00,10057.981978980883
2023-06-24 14:00:00+00:00,10057.981978980883
2023-06-24 15:00:00+00:00,10056.766218111317
2023-06-24 16:00:00+00:00,10056.766218111317
2023-06-24 17:00:00+00:00,10055.538616760885
2023-06-24 18:00:00+00:00,10055.538616760885
2023-06-24 19:00:00+00:00,10054.311260434859
2023-06-24 20:00:00+00:00,10054.311260434859
2023-06-24 21:00:00+00:00,10054.311260434859
2023-06-24 22:00:00+00:00,10054.311260434859
2023-06-24 23:00:00+00:00,10054.311260434859
2023-06-25 00:00:00+00:00,10051.857392111666
2023-06-25 01:00:00+00:00,10049.339526108535
2023-06-25 02:00:00+00:00,10044.382179920622
2023-06-25 03:00:00+00:00,10043.146179901443
2023-06-25 04:00:00+00:00,10043.146179901443
2023-06-25 05:00:00+00:00,10043.146179901443
2023-06-25 06:00:00+00:00,10041.908461657578
2023-06-25 07:00:00+00:00,10041.908461657578
2023-06-25 08:00:00+00:00,10041.908461657578
2023-06-25 09:00:00+00:00,10041.908461657578
2023-06-25 10:00:00+00:00,10042.488028542903
2023-06-25 11:00:00+00:00,10042.488028542903
2023-06-25 12:00:00+00:00,10042.488028542903
2023-06-25 13:00:00+00:00,10041.272267673336
2023-06-25 14:00:00+00:00,10042.521320544109
2023-06-25 15:00:00+00:00,10042.521320544109
2023-06-25 16:00:00+00:00,10042.521320544109
2023-06-25 17:00:00+00:00,10042.513228930167
2023-06-25 18:00:00+00:00,10042.513228930167
2023-06-25 19:00:00+00:00,10042.513228930167
2023-06-25 20:00:00+00:00,10043.52550491069
2023-06-25 21:00:00+00:00,10043.52550491069
2023-06-25 22:00:00+00:00,10043.52550491069
2023-06-25 23:00:00+00:00,10043.52550491069
2023-06-26 00:00:00+00:00,10044.526055012226
2023-06-26 01:00:00+00:00,10044.526055012226
2023-06-26 02:00:00+00:00,10044.526055012226
2023-06-26 03:00:00+00:00,10043.299904749236
2023-06-26 04:00:00+00:00,10043.299904749236
2023-06-26 05:00:00+00:00,10043.299904749236
2023-06-26 06:00:00+00:00,10043.299904749236
2023-06-26 07:00:00+00:00,10043.299904749236
2023-06-26 08:00:00+00:00,10042.078337617171
2023-06-26 09:00:00+00:00,10038.238758455185
2023-06-26 10:00:00+00:00,10038.238758455185
2023-06-26 11:00:00+00:00,10038.238758455185
2023-06-26 12:00:00+00:00,10038.238758455185
2023-06-26 13:00:00+00:00,10036.916720495892
2023-06-26 14:00:00+00:00,10036.91017136074
2023-06-26 15:00:00+00:00,10036.91017136074
2023-06-26 16:00:00+00:00,10040.616578463714
2023-06-26 17:00:00+00:00,10040.616578463714
2023-06-26 18:00:00+00:00,10040.616578463714
2023-06-26 19:00:00+00:00,10040.616578463714
2023-06-26 20:00:00+00:00,10041.395688511777
2023-06-26 21:00:00+00:00,10041.636250448237
2023-06-26 22:00:00+00:00,10041.636250448237
2023-06-26 23:00:00+00:00,10039.142737179829
2023-06-27 00:00:00+00:00,10037.888819335616
2023-06-27 01:00:00+00:00,10035.343866031933
2023-06-27 02:00:00+00:00,10032.890419002017
2023-06-27 03:00:00+00:00,10032.293575838889
2023-06-27 04:00:00+00:00,10032.64444161731
2023-06-27 05:00:00+00:00,10033.433466138591
2023-06-27 06:00:00+00:00,10033.433466138591
2023-06-27 07:00:00+00:00,10033.433466138591
2023-06-27 08:00:00+00:00,10034.351776202315
2023-06-27 09:00:00+00:00,10034.351776202315
2023-06-27 10:00:00+00:00,10034.351776202315
2023-06-27 11:00:00+00:00,10034.351776202315
2023-06-27 12:00:00+00:00,10034.351776202315
2023-06-27 13:00:00+00:00,10034.351776202315
2023-06-27 14:00:00+00:00,10034.351776202315
2023-06-27 15:00:00+00:00,10036.296984825713
2023-06-27 16:00:00+00:00,10036.296984825713
2023-06-27 17:00:00+00:00,10036.296984825713
2023-06-27 18:00:00+00:00,10036.296984825713
2023-06-27 19:00:00+00:00,10036.296984825713
2023-06-27 20:00:00+00:00,10036.296984825713
2023-06-27 21:00:00+00:00,10036.296984825713
2023-06-27 22:00:00+00:00,10035.955865699107
2023-06-27 23:00:00+00:00,10035.915776079153
2023-06-28 00:00:00+00:00,10035.915776079153
2023-06-28 01:00:00+00:00,10036.05810674157
2023-06-28 02:00:00+00:00,10036.05810674157
2023-06-28 03:00:00+00:00,10036.05810674157
2023-06-28 04:00:00+00:00,10036.05810674157
2023-06-28 05:00:00+00:00,10036.05810674157
2023-06-28 06:00:00+00:00,10036.05810674157
2023-06-28 07:00:00+00:00,10036.05810674157
2023-06-28 08:00:00+00:00,10036.05810674157
2023-06-28 09:00:00+00:00,10036.05810674157
2023-06-28 10:00:00+00:00,10036.05810674157
2023-06-28 11:00:00+00:00,10036.05810674157
2023-06-28 12:00:00+00:00,10036.05810674157
2023-06-28 13:00:00+00:00,10036.05810674157
2023-06-28 14:00:00+00:00,10034.808084696639
2023-06-28 15:00:00+00:00,10034.808084696639
2023-06-28 16:00:00+00:00,10033.597559979215
2023-06-28 17:00:00+00:00,10033.597559979215
2023-06-28 18:00:00+00:00,10033.597559979215
2023-06-28 19:00:00+00:00,10033.597559979215
2023-06-28 20:00:00+00:00,10033.597559979215
2023-06-28 21:00:00+00:00,10033.597559979215
2023-06-28 22:00:00+00:00,10033.597559979215
2023-06-28 23:00:00+00:00,10033.597559979215
2023-06-29 00:00:00+00:00,10033.597559979215
2023-06-29 01:00:00+00:00,10033.597559979215
2023-06-29 02:00:00+00:00,10033.597559979215
2023-06-29 03:00:00+00:00,10033.597559979215
2023-06-29 04:00:00+00:00,10033.597559979215
2023-06-29 05:00:00+00:00,10035.086623274132
2023-06-29 06:00:00+00:00,10035.086623274132
2023-06-29 07:00:00+00:00,10035.086623274132
2023-06-29 08:00:00+00:00,10036.331466491187
2023-06-29 09:00:00+00:00,10036.331466491187
2023-06-29 10:00:00+00:00,10035.105669433393
2023-06-29 11:00:00+00:00,10035.105669433393
2023-06-29 12:00:00+00:00,10035.105669433393
2023-06-29 13:00:00+00:00,10035.520358698861
2023-06-29 14:00:00+00:00,10035.520358698861
2023-06-29 15:00:00+00:00,10037.260255413205
2023-06-29 16:00:00+00:00,10037.260255413205
2023-06-29 17:00:00+00:00,10039.709983403729
2023-06-29 18:00:00+00:00,10039.709983403729
2023-06-29 19:00:00+00:00,10039.709983403729
2023-06-29 20:00:00+00:00,10042.614831657838
2023-06-29 21:00:00+00:00,10042.614831657838
2023-06-29 22:00:00+00:00,10041.367974408986
2023-06-29 23:00:00+00:00,10041.367974408986
2023-06-30 00:00:00+00:00,10045.259815938565
2023-06-30 01:00:00+00:00,10045.259815938565
2023-06-30 02:00:00+00:00,10045.259815938565
2023-06-30 03:00:00+00:00,10044.004348861647
2023-06-30 04:00:00+00:00,10044.004348861647
2023-06-30 05:00:00+00:00,10044.004348861647
2023-06-30 06:00:00+00:00,10044.004348861647
2023-06-30 07:00:00+00:00,10044.004348861647
2023-06-30 08:00:00+00:00,10044.004348861647
2023-06-30 09:00:00+00:00,10044.004348861647
2023-06-30 10:00:00+00:00,10044.004348861647
2023-06-30 11:00:00+00:00,10044.004348861647
2023-06-30 12:00:00+00:00,10042.764483364817
2023-06-30 13:00:00+00:00,10042.764483364817
2023-06-30 14:00:00+00:00,10041.7888938724
2023-06-30 15:00:00+00:00,10041.7888938724
2023-06-30 16:00:00+00:00,10031.927928957493
2023-06-30 17:00:00+00:00,10031.927928957493
2023-06-30 18:00:00+00:00,10031.927928957493
2023-06-30 19:00:00+00:00,10031.927928957493
2023-06-30 20:00:00+00:00,10031.927928957493
2023-06-30 21:00:00+00:00,10031.927928957493
2023-06-30 22:00:00+00:00,10031.927928957493
2023-06-30 23:00:00+00:00,10031.927928957493
2023-07-01 00:00:00+00:00,10029.497792933285
2023-07-01 01:00:00+00:00,10029.497792933285
2023-07-01 02:00:00+00:00,10028.28203206372
2023-07-01 03:00:00+00:00,10028.28203206372
2023-07-01 04:00:00+00:00,10029.199846144418
2023-07-01 05:00:00+00:00,10027.922475979742
2023-07-01 06:00:00+00:00,10027.922475979742
2023-07-01 07:00:00+00:00,10027.922475979742
2023-07-01 08:00:00+00:00,10027.713510869782
2023-07-01 09:00:00+00:00,10027.713510869782
2023-07-01 10:00:00+00:00,10026.487511478099
2023-07-01 11:00:00+00:00,10026.487511478099
2023-07-01 12:00:00+00:00,10025.271289563605
2023-07-01 13:00:00+00:00,10025.271289563605
2023-07-01 14:00:00+00:00,10024.029863072976
2023-07-01 15:00:00+00:00,10024.029863072976
2023-07-01 16:00:00+00:00,10022.819050863867
2023-07-01 17:00:00+00:00,10022.819050863867
2023-07-01 18:00:00+00:00,10022.819050863867
2023-07-01 19:00:00+00:00,10022.819050863867
2023-07-01 20:00:00+00:00,10022.819050863867
2023-07-01 21:00:00+00:00,10022.819050863867
2023-07-01 22:00:00+00:00,10021.609648913756
2023-07-01 23:00:00+00:00,10021.609648913756
2023-07-02 00:00:00+00:00,10021.609648913756
2023-07-02 01:00:00+00:00,10021.688039187335
2023-07-02 02:00:00+00:00,10021.81243235526
2023-07-02 03:00:00+00:00,10023.555155727106
2023-07-02 04:00:00+00:00,10023.555155727106
2023-07-02 05:00:00+00:00,10022.187828257418
2023-07-02 06:00:00+00:00,10022.187828257418
2023-07-02 07:00:00+00:00,10022.951612938004
2023-07-02 08:00:00+00:00,10022.951612938004
2023-07-02 09:00:00+00:00,10022.951612938004
2023-07-02 10:00:00+00:00,10021.732488337911
2023-07-02 11:00:00+00:00,10021.732488337911
2023-07-02 12:00:00+00:00,10021.732488337911
2023-07-02 13:00:00+00:00,10021.70846587441
2023-07-02 14:00:00+00:00,10021.70846587441
2023-07-02 15:00:00+00:00,10021.70846587441
2023-07-02 16:00:00+00:00,10021.70846587441
2023-07-02 17:00:00+00:00,10021.70846587441
2023-07-02 18:00:00+00:00,10021.70846587441
2023-07-02 19:00:00+00:00,10021.70846587441
2023-07-02 20:00:00+00:00,10020.49617751551
2023-07-02 21:00:00+00:00,10020.49617751551
2023-07-02 22:00:00+00:00,10016.665852830074
2023-07-02 23:00:00+00:00,10016.665852830074
2023-07-03 00:00:00+00:00,10016.665852830074
2023-07-03 01:00:00+00:00,10014.25195762913
2023-07-03 02:00:00+00:00,10011.814727509274
2023-07-03 03:00:00+00:00,10011.814727509274
2023-07-03 04:00:00+00:00,10011.814727509274
2023-07-03 05:00:00+00:00,10011.814727509274
2023-07-03 06:00:00+00:00,10011.814727509274
2023-07-03 07:00:00+00:00,10011.814727509274
2023-07-03 08:00:00+00:00,10011.814727509274
2023-07-03 09:00:00+00:00,10011.814727509274
2023-07-03 10:00:00+00:00,10011.814727509274
2023-07-03 11:00:00+00:00,10011.814727509274
2023-07-03 12:00:00+00:00,10011.814727509274
2023-07-03 13:00:00+00:00,10011.814727509274
2023-07-03 14:00:00+00:00,10011.814727509274
2023-07-03 15:00:00+00:00,10010.58392138694
2023-07-03 16:00:00+00:00,10010.58392138694
2023-07-03 17:00:00+00:00,10010.58392138694
2023-07-03 18:00:00+00:00,10010.58392138694
2023-07-03 19:00:00+00:00,10010.58392138694
2023-07-03 20:00:00+00:00,10010.526836767687
2023-07-03 21:00:00+00:00,10010.526836767687
2023-07-03 22:00:00+00:00,10010.526836767687
2023-07-03 23:00:00+00:00,10010.526836767687
2023-07-04 00:00:00+00:00,10010.526836767687
2023-07-04 01:00:00+00:00,10010.686802444578
2023-07-04 02:00:00+00:00,10010.686802444578
2023-07-04 03:00:00+00:00,10009.494045214948
2023-07-04 04:00:00+00:00,10009.29763634224
2023-07-04 05:00:00+00:00,10009.04114153038
2023-07-04 06:00:00+00:00,10009.04114153038
2023-07-04 07:00:00+00:00,10008.357819927334
2023-07-04 08:00:00+00:00,10008.357819927334
2023-07-04 09:00:00+00:00,10008.357819927334
2023-07-04 10:00:00+00:00,10008.357819927334
2023-07-04 11:00:00+00:00,10008.357819927334
2023-07-04 12:00:00+00:00,10008.347077893553
2023-07-04 13:00:00+00:00,10008.347077893553
2023-07-04 14:00:00+00:00,10008.347077893553
2023-07-04 15:00:00+00:00,10008.347077893553
2023-07-04 16:00:00+00:00,10008.347077893553
2023-07-04 17:00:00+00:00,10008.347077893553
2023-07-04 18:00:00+00:00,10008.347077893553
2023-07-04 19:00:00+00:00,10008.347077893553
2023-07-04 20:00:00+00:00,10008.347077893553
2023-07-04 21:00:00+00:00,10008.347077893553
2023-07-04 22:00:00+00:00,10008.347077893553
2023-07-04 23:00:00+00:00,10009.526184601978
2023-07-05 00:00:00+00:00,10009.311873167191
2023-07-05 01:00:00+00:00,10009.311873167191
2023-07-05 02:00:00+00:00,10009.311873167191
2023-07-05 03:00:00+00:00,10009.311873167191
2023-07-05 04:00:00+00:00,10009.311873167191
2023-07-05 05:00:00+00:00,10009.311873167191
2023-07-05 06:00:00+00:00,10009.311873167191
2023-07-05 07:00:00+00:00,10009.311873167191
2023-07-05 08:00:00+00:00,10009.868669787675
2023-07-05 09:00:00+00:00,10009.868669787675
2023-07-05 10:00:00+00:00,10011.498181880968
2023-07-05 11:00:00+00:00,10011.498181880968
2023-07-05 12:00:00+00:00,10011.498181880968
2023-07-05 13:00:00+00:00,10011.498181880968
2023-07-05 14:00:00+00:00,10011.498181880968
